0,Open,High,Low,Close,Volume,Adj Close
2018-02-26 23:55:00,1523.76,1524.0,1523.1,1523.1,100,1523.1
2018-02-26 23:56:00,1524.0,1524.0,1523.92,1523.92,100,1523.92
2018-02-26 23:57:00,1523.5,1524.0,1523.5,1524.0,0,1524.0
2018-02-26 23:59:00,1524.3,1524.61,1523.92,1524.61,300,1524.61
2018-02-27 00:00:00,1524.5,1524.89,1524.39,1524.8,200,1524.8
2018-02-27 00:01:00,1524.88,1525.0,1524.88,1525.0,200,1525.0
2018-02-27 00:02:00,1524.5,1524.5,1524.5,1524.5,0,1524.5
2018-02-27 00:05:00,1524.96,1524.96,1524.96,1524.96,0,1524.96
2018-02-27 00:06:00,1524.5,1524.6,1524.5,1524.5,100,1524.5
2018-02-27 00:07:00,1524.5,1524.5,1524.33,1524.33,100,1524.33
2018-02-27 00:08:00,1524.34,1524.34,1524.33,1524.33,300,1524.33
2018-02-27 00:09:00,1524.86,1524.86,1524.86,1524.86,0,1524.86
2018-02-27 00:10:00,1524.33,1524.33,1524.33,1524.33,0,1524.33
2018-02-27 00:11:00,1524.3,1524.75,1524.3,1524.75,200,1524.75
2018-02-27 00:12:00,1524.75,1524.75,1524.75,1524.75,100,1524.75
2018-02-27 00:13:00,1524.75,1524.75,1524.45,1524.45,200,1524.45
2018-02-27 00:14:00,1524.45,1524.86,1524.45,1524.86,500,1524.86
2018-02-27 00:15:00,1524.45,1524.75,1524.45,1524.75,100,1524.75
2018-02-27 00:16:00,1524.45,1524.45,1524.45,1524.45,0,1524.45
2018-02-27 00:17:00,1524.3,1524.3,1524.3,1524.3,0,1524.3
2018-02-27 00:18:00,1524.12,1524.12,1524.12,1524.12,0,1524.12
2018-02-27 00:19:00,1524.12,1524.3,1524.1,1524.3,100,1524.3
2018-02-27 00:20:00,1524.6,1524.6,1524.6,1524.6,0,1524.6
2018-02-27 00:21:00,1524.12,1524.12,1524.12,1524.12,0,1524.12
2018-02-27 00:28:00,1524.4,1524.4,1524.4,1524.4,0,1524.4
2018-02-27 00:29:00,1524.1,1524.1,1524.0,1524.0,600,1524.0
2018-02-27 00:31:00,1524.0,1524.0,1524.0,1524.0,100,1524.0
2018-02-27 00:33:00,1523.99,1523.99,1523.99,1523.99,0,1523.99
2018-02-27 00:34:00,1523.27,1523.98,1523.27,1523.98,100,1523.98
2018-02-27 00:35:00,1523.98,1523.98,1523.1,1523.1,0,1523.1
2018-02-27 00:42:00,1523.88,1523.89,1523.88,1523.89,100,1523.89
2018-02-27 00:43:00,1523.9,1523.97,1523.9,1523.97,100,1523.97
2018-02-27 00:45:00,1523.9,1523.97,1523.9,1523.97,100,1523.97
2018-02-27 00:46:00,1523.96,1523.96,1523.96,1523.96,0,1523.96
2018-02-27 00:48:00,1523.97,1524.0,1523.96,1524.0,1100,1524.0
2018-02-27 00:49:00,1523.7,1524.0,1523.7,1524.0,0,1524.0
2018-02-27 00:50:00,1524.25,1524.25,1524.0,1524.0,100,1524.0
2018-02-27 00:51:00,1524.0,1524.4,1524.0,1524.4,200,1524.4
2018-02-27 00:52:00,1523.9,1523.9,1523.9,1523.9,0,1523.9
2018-02-27 00:53:00,1524.4,1524.48,1524.4,1524.48,100,1524.48
2018-02-27 00:56:00,1524.45,1524.45,1524.45,1524.45,0,1524.45
2018-02-27 00:57:00,1524.5,1524.86,1524.46,1524.86,0,1524.86
2018-02-27 00:58:00,1524.8,1524.86,1524.8,1524.86,0,1524.86
2018-02-27 00:59:00,1524.86,1525.0,1524.78,1525.0,200,1525.0
2018-02-27 01:00:00,1525.0,1525.0,1524.88,1524.88,100,1524.88
